"version","version_season","season_name","season","full_name","castaway_id","castaway","age","city","state","personality_type","episode","day","order","result","jury_status","original_tribe"
"US","US29","Survivor: San Juan del Sur",29,"Reed Kelly","US0435","Reed",31,"New York City","New York","ENTJ",11,29,11,"10th voted out","4th jury member","Hunahpu"
"US","US29","Survivor: San Juan del Sur",29,"Wes Nale","US0434","Wes",23,"Shreveport","Louisiana","ISTP",10,26,10,"9th voted out","3rd jury member","Coyopa"
"US","US29","Survivor: San Juan del Sur",29,"Jeremy Collins","US0433","Jeremy",36,"Foxboro","Massachusetts","ESTJ",9,24,9,"8th voted out","2nd jury member","Hunahpu"
"US","US29","Survivor: San Juan del Sur",29,"Josh Canfield","US0432","Josh",32,"New York City","New York","INFJ",8,21,8,"7th voted out","1st jury member","Coyopa"
"US","US29","Survivor: San Juan del Sur",29,"Julie McGee","US0431","Julie",34,"Atlanta","Georgia","ISFP",7,18,7,"Quit",NA,"Hunahpu"
"US","US29","Survivor: San Juan del Sur",29,"Dale Wentworth","US0430","Dale",55,"Ephrata","Washington","ISTJ",6,15,6,"6th voted out",NA,"Coyopa"
"US","US29","Survivor: San Juan del Sur",29,"Kelley Wentworth","US0429","Kelley",28,"Seattle","Washington","ENTP",5,13,5,"5th voted out",NA,"Hunahpu"
"US","US29","Survivor: San Juan del Sur",29,"Drew Christy","US0428","Drew",25,"Winter Park","Florida","ESTP",4,10,4,"4th voted out",NA,"Hunahpu"
"US","US29","Survivor: San Juan del Sur",29,"John Rocker","US0427","John",39,"Atlanta","Georgia","ESTP",3,8,3,"3rd voted out",NA,"Coyopa"
"US","US29","Survivor: San Juan del Sur",29,"Val Collins","US0426","Val",35,"Foxboro","Massachusetts","INTJ",2,6,2,"2nd voted out",NA,"Coyopa"
"US","US29","Survivor: San Juan del Sur",29,"Nadiya Anderson","US0425","Nadiya",28,"Edgewater","New Jersey","ESFP",1,3,1,"1st voted out",NA,"Coyopa"
"US","US30","Survivor: Worlds Apart",30,"Mike Holloway","US0460","Mike",38,"North Richland Hills","Texas","ESTP",15,39,18,"Sole Survivor",NA,"Escameca"
"US","US30","Survivor: Worlds Apart",30,"Carolyn Rivera","US0459","Carolyn",52,"Tampa","Florida","ENTP",15,39,17,"Co-runner-up",NA,"Masaya"
"US","US30","Survivor: Worlds Apart",30,"Will Sims II","US0458","Will",41,"Sherman Oaks","California","ISFP",15,39,16,"Co-runner-up",NA,"Nagarote"
"US","US30","Survivor: Worlds Apart",30,"Rodney Lavoie Jr.","US0457","Rodney",24,"Boston","Massachusetts","ESTJ",14,38,15,"15th voted out","8th jury member","Escameca"
"US","US30","Survivor: Worlds Apart",30,"Sierra Dawn Thomas","US0456","Sierra",27,"Roy","Utah","ISFJ",14,37,14,"14th voted out","7th jury member","Escameca"
"US","US30","Survivor: Worlds Apart",30,"Dan Foley","US0455","Dan",47,"Gorham","Maine","ESTJ",13,35,13,"13th voted out","6th jury member","Escameca"
"US","US30","Survivor: Worlds Apart",30,"Tyler Fredrickson","US0454","Tyler",33,"Los Angeles","California","ENFP",12,32,12,"12th voted out","5th jury member","Masaya"
"US","US30","Survivor: Worlds Apart",30,"Shirin Oskooi","US0453","Shirin",31,"San Francisco","California","ENFP",11,29,11,"11th voted out","4th jury member","Masaya"
"US","US30","Survivor: Worlds Apart",30,"Jenn Brown","US0452","Jenn",22,"Long Beach","California","ESTP",10,27,10,"10th voted out","3rd jury member","Nagarote"
"US","US30","Survivor: Worlds Apart",30,"Joe Anglim","US0451","Joe",25,"Scottsdale","Arizona","ISFP",9,24,9,"9th voted out","2nd jury member","Nagarote"
"US","US30","Survivor: Worlds Apart",30,"Hali Ford","US0450","Hali",25,"San Francisco","California","INFP",8,22,8,"8th voted out","1st jury member","Nagarote"
"US","US30","Survivor: Worlds Apart",30,"Kelly Remington","US0449","Kelly",44,"Grand Island","New York","ISTJ",7,19,7,"7th voted out",NA,"Escameca"
"US","US30","Survivor: Worlds Apart",30,"Joaquin Souberbielle","US0448","Joaquin",27,"Valley Stream","New York","ISTP",6,16,6,"6th voted out",NA,"Masaya"
"US","US30","Survivor: Worlds Apart",30,"Max Dawson","US0447","Max",37,"Topanga","California","ENTP",5,14,5,"5th voted out",NA,"Masaya"
"US","US30","Survivor: Worlds Apart",30,"Lindsey Cascaddan","US0446","Lindsey",24,"College Park","Florida","ENFP",4,11,4,"4th voted out",NA,"Escameca"
"US","US30","Survivor: Worlds Apart",30,"Nina Poersch","US0445","Nina",51,"Palmdale","California","ISFJ",3,8,3,"3rd voted out",NA,"Nagarote"
"US","US30","Survivor: Worlds Apart",30,"Vince Sly","US0444","Vince",32,"Santa Monica","California","INFP",2,6,2,"2nd voted out",NA,"Nagarote"
"US","US30","Survivor: Worlds Apart",30,"So Kim","US0443","So",31,"Long Beach","California","INTJ",1,3,1,"1st voted out",NA,"Masaya"
"US","US31","Survivor: Cambodia",31,"Jeremy Collins","US0433","Jeremy",37,"Foxboro","Massachusetts","ESTJ",15,39,20,"Sole Survivor",NA,"Bayon"
"US","US31","Survivor: Cambodia",31,"Latasha Fox","US0419","Tasha",38,"St. Louis","Missouri","ENFJ",15,39,19,"Co-runner-up",NA,"Bayon"
"US","US31","Survivor: Cambodia",31,"Spencer Bledsoe","US0421","Spencer",22,"Chicago","Illinois","INTJ",15,39,18,"Co-runner-up",NA,"Ta Keo"
"US","US31","Survivor: Cambodia",31,"Kelley Wentworth","US0429","Kelley",29,"Seattle","Washington","ENTP",14,38,17,"16th voted out","10th jury member","Ta Keo"
"US","US31","Survivor: Cambodia",31,"Keith Nale","US0439","Keith",54,"Keithville","Louisiana","ISTP",14,37,16,"15th voted out","9th jury member","Bayon"
"US","US31","Survivor: Cambodia",31,"Kimmi Kappenberg","US0021","Kimmi",42,"The Woodlands","Texas","ENFP",14,36,15,"14th voted out","8th jury member","Bayon"
"US","US31","Survivor: Cambodia",31,"Abi-Maria Gomes","US0383","Abi-Maria",35,"Los Angeles","California","ESFP",13,35,14,"13th voted out","7th jury member","Ta Keo"
"US","US31","Survivor: Cambodia",31,"Joe Anglim","US0451","Joe",26,"Scottsdale","Arizona","ISFP",12,32,13,"12th voted out","6th jury member","Bayon"
"US","US31","Survivor: Cambodia",31,"Stephen Fishbach","US0280","Stephen",36,"New York City","New York","INTP",11,29,12,"11th voted out","5th jury member","Bayon"
"US","US31","Survivor: Cambodia",31,"Ciera Eastin","US0406","Ciera",26,"Salem","Oregon","INFP",10,26,11,"10th voted out","4th jury member","Bayon"
"US","US31","Survivor: Cambodia",31,"Kelly Wiglesworth","US0015","Kelly",37,"Greensboro","North Carolina","ISFP",9,24,10,"9th voted out","3rd jury member","Ta Keo"
"US","US31","Survivor: Cambodia",31,"Andrew Savage","US0105","Andrew",51,"San Jose","California","ESTJ",8,21,9,"8th voted out","2nd jury member","Bayon"
"US","US31","Survivor: Cambodia",31,"Kassandra McQuillen","US0422","Kass",43,"Tehachapi","California","INTJ",7,19,8,"7th voted out","1st jury member","Bayon"
"US","US31","Survivor: Cambodia",31,"Yung Hwang","US0423","Woo",31,"Newport Beach","California","ISFP",6,16,7,"6th voted out",NA,"Ta Keo"
"US","US31","Survivor: Cambodia",31,"Terry Deitz","US0180","Terry",55,"Simsbury","Connecticut","ESTJ",5,13,6,"WithdrewFamily",NA,"Ta Keo"
"US","US31","Survivor: Cambodia",31,"Monica Padilla","US0295","Monica",30,"Queens","New York","ENFP",5,13,5,"5th voted out",NA,"Bayon"
"US","US31","Survivor: Cambodia",31,"Jeff Varner","US0023","Jeff",49,"Greensboro","North Carolina","ENFP",4,11,4,"4th voted out",NA,"Ta Keo"
"US","US31","Survivor: Cambodia",31,"Peih-Gee Law","US0233","Peih-Gee",37,"San Francisco","California","ENTP",3,9,3,"3rd voted out",NA,"Ta Keo"
"US","US31","Survivor: Cambodia",31,"Shirin Oskooi","US0453","Shirin",32,"San Francisco","California","ENFP",2,6,2,"2nd voted out",NA,"Ta Keo"
"US","US31","Survivor: Cambodia",31,"Vytas Baskauskas","US0402","Vytas",35,"Santa Monica","California","INFJ",1,3,1,"1st voted out",NA,"Ta Keo"
"US","US32","Survivor: Kaoh Rong",32,"Michele Fitzgerald","US0478","Michele",24,"Freehold","New Jersey","ESFP",15,39,18,"Sole Survivor",NA,"Gondol"
"US","US32","Survivor: Kaoh Rong",32,"Aubry Bracco","US0477","Aubry",29,"Cambridge","Massachusetts","INFJ",15,39,17,"Runner-up",NA,"Chan Loh"
"US","US32","Survivor: Kaoh Rong",32,"Tai Trang","US0476","Tai",51,"San Francisco","California","INFP",15,39,16,"2nd runner-up",NA,"Gondol"
"US","US32","Survivor: Kaoh Rong",32,"Cydney Gillon","US0475","Cydney",22,"Douglasville","Georgia","ISTP",14,37,15,"12th voted out","8th jury member","To Tang"
"US","US32","Survivor: Kaoh Rong",32,"Joseph Del Campo","US0474","Joe",71,"Vero Beach","Florida","ISTJ",13,34,14,"Medically evacuated","7th jury member","Chan Loh"
"US","US32","Survivor: Kaoh Rong",32,"Kyle Jason","US0473","Jason",31,"Detroit","Michigan","ESTJ",12,32,13,"11th voted out","6th jury member","To Tang"
"US","US32","Survivor: Kaoh Rong",32,"Julia Sokolowski","US0472","Julia",19,"Boston","Massachusetts","ENFP",11,29,12,"10th voted out","5th jury member","Gondol"
"US","US32","Survivor: Kaoh Rong",32,"Scot Pollard","US0471","Scot",40,"Carmel","Indiana","ESTJ",10,27,11,"9th voted out","4th jury member","To Tang"
"US","US32","Survivor: Kaoh Rong",32,"Debbie Wanner","US0470","Debbie",49,"Reading","Pennsylvania","ENTP",9,24,10,"8th voted out","3rd jury member","Chan Loh"
"US","US32","Survivor: Kaoh Rong",32,"Nick Maiorano","US0469","Nick",30,"Redondo Beach","California","INTP",8,22,9,"7th voted out","2nd jury member","Gondol"
"US","US32","Survivor: Kaoh Rong",32,"Neal Gottlieb","US0468","Neal",38,"Sausalito","California","INTP",7,19,8,"Medically evacuated",NA,"Chan Loh"
"US","US32","Survivor: Kaoh Rong",32,"Peter Baggenstos","US0467","Peter",34,"Minneapolis","Minnesota","ENTJ",6,16,7,"6th voted out",NA,"Chan Loh"
"US","US32","Survivor: Kaoh Rong",32,"Anna Khait","US0466","Anna",26,"Brooklyn","New York","ENFP",5,13,6,"5th voted out",NA,"Gondol"
"US","US32","Survivor: Kaoh Rong",32,"Alecia Holden","US0465","Alecia",24,"Dallas","Texas","ESFP",4,11,5,"4th voted out",NA,"To Tang"
"US","US32","Survivor: Kaoh Rong",32,"Caleb Reynolds","US0464","Caleb",27,"Hopkinsville","Kentucky","ESFP",4,9,4,"Medically evacuated",NA,"Gondol"
"US","US32","Survivor: Kaoh Rong",32,"Elisabeth Markham","US0463","Liz",27,"New York City","New York","INTJ",3,8,3,"3rd voted out",NA,"Chan Loh"
"US","US32","Survivor: Kaoh Rong",32,"Jennifer Lanzetti","US0462","Jennifer",38,"Salt Lake City","Utah","ESTP",2,6,2,"2nd voted out",NA,"To Tang"
"US","US32","Survivor: Kaoh Rong",32,"Darnell Hamilton","US0461","Darnell",27,"Chicago","Illinois","ISFP",1,3,1,"1st voted out",NA,"To Tang"
"US","US33","Survivor: Millennials vs. Gen X",33,"Adam Klein","US0498","Adam",25,"San Francisco","California","ENTP",14,39,20,"Sole Survivor",NA,"Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"Ken McNickle","US0497","Ken",33,"Denver","Colorado","ISFP",14,39,19,"Co-runner-up",NA,"Takali"
"US","US33","Survivor: Millennials vs. Gen X",33,"Hannah Shapiro","US0496","Hannah",24,"West Hollywood","California","ENFP",14,39,18,"Co-runner-up",NA,"Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"David Wright","US0495","David",42,"Sherman Oaks","California","INFP",13,38,17,"17th voted out","10th jury member","Takali"
"US","US33","Survivor: Millennials vs. Gen X",33,"Bret LaBelle","US0494","Bret",42,"Dedham","Massachusetts","ESFJ",13,37,16,"16th voted out","9th jury member","Takali"
"US","US33","Survivor: Millennials vs. Gen X",33,"Justin Starrett","US0493","Jay",27,"Fort Lauderdale","Florida","ESTP",13,36,15,"15th voted out","8th jury member","Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"Sunday Burquest","US0492","Sunday",45,"Otsego","Minnesota","ENFJ",12,35,14,"14th voted out","7th jury member","Takali"
"US","US33","Survivor: Millennials vs. Gen X",33,"Will Wahl","US0491","Will",18,"Long Valley","New Jersey","INTP",12,34,13,"13th voted out","6th jury member","Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"Zeke Smith","US0490","Zeke",28,"Brooklyn","New York","INTP",11,33,12,"12th voted out","5th jury member","Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"Jessica Lewis","US0489","Jessica",37,"Voorheesville","New York","ENFJ",10,30,11,"Eliminated","4th jury member","Takali"
"US","US33","Survivor: Millennials vs. Gen X",33,"Chris Hammons","US0488","Chris",38,"Moore","Oklahoma","ISTJ",10,28,10,"10th voted out","3rd jury member","Takali"
"US","US33","Survivor: Millennials vs. Gen X",33,"Taylor Lee Stocker","US0487","Taylor",24,"Post Falls","Idaho","INFP",9,25,9,"9th voted out","2nd jury member","Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"Michelle Schubert","US0486","Michelle",28,"Yakima","Washington","INFP",8,23,8,"8th voted out","1st jury member","Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"Michaela Bradshaw","US0485","Michaela",25,"Fort Worth","Texas","ISTJ",7,20,7,"7th voted out",NA,"Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"Jessica Figueroa","US0484","Figgy",23,"Nashville","Tennessee","ESFP",6,18,6,"6th voted out",NA,"Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"Ciandre Taylor","US0483","CeCe",39,"Granada Hills","California","ISFJ",5,15,5,"5th voted out",NA,"Takali"
"US","US33","Survivor: Millennials vs. Gen X",33,"Lucy Huang","US0482","Lucy",42,"Diamond Bar","California","ISTJ",4,12,4,"4th voted out",NA,"Takali"
"US","US33","Survivor: Millennials vs. Gen X",33,"Paul Wachter","US0481","Paul",52,"Sugarloaf Key","Florida","ESTJ",3,10,3,"3rd voted out",NA,"Takali"
"US","US33","Survivor: Millennials vs. Gen X",33,"Mari Takahashi","US0480","Mari",31,"Los Angeles","California","ESFP",2,7,2,"2nd voted out",NA,"Vanua"
"US","US33","Survivor: Millennials vs. Gen X",33,"Rachel Ako","US0479","Rachel",37,"Los Angeles","California","ENFP",1,4,1,"1st voted out",NA,"Takali"
"US","US34","Survivor: Game Changers",34,"Sarah Lacina","US0414","Sarah",32,"Marion","Iowa","ENTJ",14,39,20,"Sole Survivor",NA,"Nuku"
"US","US34","Survivor: Game Changers",34,"Brad Culpepper","US0401","Brad",47,"Tampa","Florida","ESTJ",14,39,19,"Runner-up",NA,"Nuku"
"US","US34","Survivor: Game Changers",34,"Troy Robertson","US0364","Troyzan",54,"Miami","Florida","ESFP",14,39,18,"2nd runner-up",NA,"Mana"
"US","US34","Survivor: Game Changers",34,"Tai Trang","US0476","Tai",52,"San Francisco","California","INFP",12,38,17,"16th voted out","10th jury member","Nuku"
"US","US34","Survivor: Game Changers",34,"Aubry Bracco","US0477","Aubry",30,"Cambridge","Massachusetts","INFJ",12,37,16,"15th voted out","9th jury member","Mana"
"US","US34","Survivor: Game Changers",34,"Cirie Fields","US0179","Cirie",45,"Norwalk","Connecticut","ENFJ",12,36,15,"Eliminated","8th jury member","Nuku"
"US","US34","Survivor: Game Changers",34,"Michaela Bradshaw","US0485","Michaela",25,"Fort Worth","Texas","ISTJ",11,35,14,"14th voted out","7th jury member","Mana"
"US","US34","Survivor: Game Changers",34,"Andrea Boehlke","US0333","Andrea",27,"New York City","New York","ENFP",11,33,13,"13th voted out","6th jury member","Nuku"
"US","US34","Survivor: Game Changers",34,"Sierra Dawn Thomas","US0456","Sierra",29,"Roy","Utah","ISFJ",10,32,12,"12th voted out","5th jury member","Nuku"
"US","US34","Survivor: Game Changers",34,"Zeke Smith","US0490","Zeke",28,"Brooklyn","New York","INTP",9,29,11,"11th voted out","4th jury member","Nuku"
"US","US34","Survivor: Game Changers",34,"Debbie Wanner","US0470","Debbie",51,"Reading","Pennsylvania","ENTP",8,26,10,"10th voted out","3rd jury member","Nuku"
"US","US34","Survivor: Game Changers",34,"Oscar Lusth","US0201","Ozzy",34,"Venice","California","ISFP",7,24,9,"9th voted out","2nd jury member","Nuku"
"US","US34","Survivor: Game Changers",34,"Hali Ford","US0450","Hali",26,"Knoxville","Tennessee","INFP",7,21,8,"8th voted out","1st jury member","Mana"
"US","US34","Survivor: Game Changers",34,"Jeff Varner","US0023","Jeff",50,"High Point","North Carolina","ENFP",6,18,7,"7th voted out",NA,"Mana"
"US","US34","Survivor: Game Changers",34,"Sandra Diaz-Twine","US0112","Sandra",41,"Fayetteville","North Carolina","ESTP",5,16,6,"6th voted out",NA,"Mana"
"US","US34","Survivor: Game Changers",34,"James Thomas Jr.","US0281","J.T.",31,"Mobile","Alabama","ESTP",4,13,5,"5th voted out",NA,"Nuku"
"US","US34","Survivor: Game Changers",34,"Malcolm Freberg","US0384","Malcolm",29,"Hermosa Beach","California","ENTP",3,11,4,"4th voted out",NA,"Mana"
"US","US34","Survivor: Game Changers",34,"Caleb Reynolds","US0464","Caleb",28,"Hopkinsville","Kentucky","ESFP",2,9,3,"3rd voted out",NA,"Mana"
"US","US34","Survivor: Game Changers",34,"Tony Vlachos","US0424","Tony",42,"Jersey City","New Jersey","ESTP",1,6,2,"2nd voted out",NA,"Mana"
"US","US34","Survivor: Game Changers",34,"Ciera Eastin","US0406","Ciera",27,"Salem","Oregon","INFP",1,3,1,"1st voted out",NA,"Mana"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Ben Driebergen","US0516","Ben",34,"Boise","Idaho","ESFP",14,39,18,"Sole Survivor",NA,"Levu"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Chrissy Hofbeck","US0515","Chrissy",46,"Lebanon Township","New Jersey","ENTJ",14,39,17,"Runner-up",NA,"Levu"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Ryan Ulrich","US0514","Ryan",23,"North Arlington","New Jersey","ENFP",14,39,16,"2nd runner-up",NA,"Yawa"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Devon Pinto","US0513","Devon",23,"Solana Beach","California","INFJ",13,38,15,"Eliminated","8th jury member","Yawa"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Mike Zahalsky","US0512","Mike",43,"Parkland","Florida","ENFP",13,37,14,"14th voted out","7th jury member","Soko"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Ashley Nolan","US0511","Ashley",26,"Satellite Beach","Florida","ESFP",12,36,13,"13th voted out","6th jury member","Levu"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Lauren Rimmer","US0510","Lauren",35,"Beaufort","North Carolina","ISTJ",11,33,12,"12th voted out","5th jury member","Yawa"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Joe Mena","US0509","Joe",34,"Tolland","Connecticut","ESTJ",10,30,11,"11th voted out","4th jury member","Soko"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"John Hilsabeck","US0508","JP",28,"Los Angeles","California","ISFP",10,27,10,"10th voted out","3rd jury member","Levu"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Cole Medders","US0507","Cole",24,"Little Rock","Arkansas","ISFP",9,24,9,"9th voted out","2nd jury member","Soko"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Desiree Williams","US0506","Desi",27,"Newport News","Virginia","ESFJ",8,21,8,"8th voted out","1st jury member","Soko"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Jessica Johnston","US0505","Jessica",29,"Louisville","Kentucky","ENFP",7,19,7,"7th voted out",NA,"Soko"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Alexandrea Elliott","US0504","Ali",24,"Los Angeles","California","INFJ",6,16,6,"6th voted out",NA,"Yawa"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Roark Luskin","US0503","Roark",27,"Santa Monica","California","ENTP",5,14,5,"5th voted out",NA,"Soko"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Alan Ball","US0502","Alan",32,"Houston","Texas","ISTP",4,11,4,"4th voted out",NA,"Levu"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Patrick Bolton","US0501","Patrick",24,"Auburn","Alabama","ESTP",3,8,3,"3rd voted out",NA,"Yawa"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Simone Nguyen","US0500","Simone",25,"New York City","New York","INTP",2,6,2,"2nd voted out",NA,"Yawa"
"US","US35","Survivor: Heroes vs. Healers vs. Hustlers",35,"Katrina Radke","US0499","Katrina",46,"Excelsior","Minnesota","ENFP",1,3,1,"1st voted out",NA,"Levu"
"US","US36","Survivor: Ghost Island",36,"Wendell Holland","US0536","Wendell",33,"Philadelphia","Pennsylvania","INFJ",14,39,20,"Sole Survivor",NA,"Naviti"
"US","US36","Survivor: Ghost Island",36,"Domenick Abbate","US0535","Domenick",38,"Nesconset","New York","ESTP",14,39,19,"Runner-up",NA,"Naviti"
"US","US36","Survivor: Ghost Island",36,"Laurel Johnson","US0534","Laurel",29,"Minneapolis","Minnesota","INTP",14,39,18,"2nd runner-up","11th jury member","Malolo"
"US","US36","Survivor: Ghost Island",36,"Angela Perkins","US0533","Angela",42,"Cincinnati","Ohio","ISTJ",13,38,17,"Eliminated","10th jury member","Naviti"
"US","US36","Survivor: Ghost Island",36,"Donathan Hurley","US0532","Donathan",25,"Kimper","Kentucky","ENFP",13,37,16,"16th voted out","9th jury member","Malolo"
"US","US36","Survivor: Ghost Island",36,"Sebastian Noel","US0531","Sebastian",22,"Satellite Beach","Florida","ESFP",13,36,15,"15th voted out","8th jury member","Naviti"
"US","US36","Survivor: Ghost Island",36,"Kellyn Bechtold","US0530","Kellyn",30,"Denver","Colorado","ESFJ",12,35,14,"14th voted out","7th jury member","Naviti"
"US","US36","Survivor: Ghost Island",36,"Chelsea Townsend","US0529","Chelsea",25,"Los Angeles","California","ISFP",11,32,13,"13th voted out","6th jury member","Naviti"
"US","US36","Survivor: Ghost Island",36,"Michael Yerger","US0528","Michael",18,"Los Angeles","California","INFJ",10,29,12,"12th voted out","5th jury member","Malolo"
"US","US36","Survivor: Ghost Island",36,"Jenna Bowman","US0527","Jenna",23,"Venice Beach","California","ISTJ",10,29,11,"11th voted out","4th jury member","Malolo"
"US","US36","Survivor: Ghost Island",36,"Desiree Afuye","US0526","Desiree",21,"Brooklyn","New York","ESFP",9,27,10,"10th voted out","3rd jury member","Naviti"
"US","US36","Survivor: Ghost Island",36,"Libby Vincek","US0525","Libby",24,"Houston","Texas","ESFJ",8,25,9,"9th voted out","2nd jury member","Malolo"
"US","US36","Survivor: Ghost Island",36,"Chris Noble","US0524","Chris",27,"Brooklyn","New York","ESTJ",7,22,8,"8th voted out","1st jury member","Naviti"
"US","US36","Survivor: Ghost Island",36,"Bradley Kleihege","US0523","Bradley",26,"Los Angeles","California","ENTJ",6,19,7,"7th voted out",NA,"Naviti"
"US","US36","Survivor: Ghost Island",36,"James Lim","US0522","James",24,"New York City","New York","INTJ",5,17,6,"6th voted out",NA,"Malolo"
"US","US36","Survivor: Ghost Island",36,"Stephanie Johnson","US0521","Stephanie",34,"Chicago","Illinois","ENFP",4,14,5,"5th voted out",NA,"Malolo"
"US","US36","Survivor: Ghost Island",36,"Brendan Shapiro","US0520","Brendan",40,"Herndon","Virginia","ENFJ",3,12,4,"4th voted out",NA,"Malolo"
"US","US36","Survivor: Ghost Island",36,"Morgan Ricke","US0519","Morgan",29,"Orlando","Florida","ENFP",2,9,3,"3rd voted out",NA,"Naviti"
"US","US36","Survivor: Ghost Island",36,"Jacob Derwin","US0518","Jacob",22,"Brooklyn","New York","INFP",1,6,2,"2nd voted out",NA,"Malolo"
"US","US36","Survivor: Ghost Island",36,"Stephanie Gonzalez","US0517","Gonzalez",26,"Ocala","Florida","ESTJ",1,3,1,"1st voted out",NA,"Malolo"
"US","US37","Survivor: David vs. Goliath",37,"Nick Wilson","US0556","Nick",27,"Williamsburg","Kentucky","ENTP",14,39,20,"Sole Survivor",NA,"David"
"US","US37","Survivor: David vs. Goliath",37,"Mike White","US0555","Mike",47,"Los Angeles","California","INFP",14,39,19,"Runner-up",NA,"Goliath"
"US","US37","Survivor: David vs. Goliath",37,"Angelina Keeley","US0554","Angelina",28,"San Clemente","California","ENTJ",14,39,18,"2nd runner-up",NA,"Goliath"
"US","US37","Survivor: David vs. Goliath",37,"Kara Kay","US0553","Kara",30,"San Diego","California","ENFJ",13,38,17,"Eliminated","10th jury member","Goliath"
"US","US37","Survivor: David vs. Goliath",37,"Alison Raybould","US0552","Alison",28,"Chapel Hill","North Carolina","ENFJ",13,37,16,"14th voted out","9th jury member","Goliath"
"US","US37","Survivor: David vs. Goliath",37,"Davie Rickenbacker","US0551","Davie",30,"Atlanta","Georgia","ENFP",13,36,15,"13th voted out","8th jury member","David"
"US","US37","Survivor: David vs. Goliath",37,"Christian Hubicki","US0550","Christian",32,"Tallahassee","Florida","ENFP",12,35,14,"12th voted out","7th jury member","David"
"US","US37","Survivor: David vs. Goliath",37,"Gabby Pascuzzi","US0549","Gabby",25,"Denver","Colorado","INFP",11,32,13,"11th voted out","6th jury member","David"
"US","US37","Survivor: David vs. Goliath",37,"Carl Boudreaux","US0548","Carl",41,"Houston","Texas","ISFJ",10,30,12,"10th voted out","5th jury member","David"
"US","US37","Survivor: David vs. Goliath",37,"Alec Merlino","US0547","Alec",24,"San Clemente","California","ESFP",10,28,11,"9th voted out","4th jury member","Goliath"
"US","US37","Survivor: David vs. Goliath",37,"Dan Rengering","US0546","Dan",28,"Gainesville","Florida","ESFP",9,25,10,"8th voted out","3rd jury member","Goliath"
"US","US37","Survivor: David vs. Goliath",37,"John Hennigan","US0545","John",38,"Los Angeles","California","INFJ",8,22,9,"7th voted out","2nd jury member","Goliath"
"US","US37","Survivor: David vs. Goliath",37,"Elizabeth Olson","US0544","Elizabeth",31,"Longview","Texas","ESTP",7,20,8,"6th voted out","1st jury member","David"
"US","US37","Survivor: David vs. Goliath",37,"Lyrsa Torres","US0543","Lyrsa",36,"Boston","Massachusetts","ISFP",6,17,7,"5th voted out",NA,"David"
"US","US37","Survivor: David vs. Goliath",37,"Natalie Cole","US0542","Natalie",57,"Los Angeles","California","ESTJ",5,15,6,"4th voted out",NA,"Goliath"
"US","US37","Survivor: David vs. Goliath",37,"Natalia Azoqa","US0541","Natalia",26,"Irvine","California","ESTJ",4,11,5,"3rd voted out",NA,"Goliath"
"US","US37","Survivor: David vs. Goliath",37,"Bi Nguyen","US0540","Bi",28,"Houston","Texas","ISFP",4,10,4,"Quit",NA,"David"
"US","US37","Survivor: David vs. Goliath",37,"Jeremy Crawford","US0539","Jeremy",40,"New York City","New York","ENFJ",3,9,3,"2nd voted out",NA,"Goliath"
"US","US37","Survivor: David vs. Goliath",37,"Jessica Peet","US0538","Jessica",19,"Lakeland","Florida","ENFP",2,6,2,"1st voted out",NA,"David"
"US","US37","Survivor: David vs. Goliath",37,"Pat Cusack","US0537","Pat",41,"Watervliet","New York","ESTP",1,3,1,"Medically evacuated",NA,"David"
"US","US38","Survivor: Edge of Extinction",38,"Chris Underwood","US0559","Chris",25,"Greenville","South Carolina","ENTP",14,39,20,"Sole Survivor",NA,"Manu"
