"version","version_season","season_name","season","episode","day","castaway_id","castaway","tribe","tribe_status"
"US","US08","Survivor: All-Stars",8,4,12,"US0013","Sue","Chapera","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0024","Alicia","Chapera","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0045","Tom","Chapera","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0055","Boston Rob","Chapera","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0027","Amber","Chapera","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0016","Richard","Mogo Mogo","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0031","Colby","Mogo Mogo","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0046","Lex","Mogo Mogo","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0062","Kathy","Mogo Mogo","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0071","Shii Ann","Mogo Mogo","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0048","Ethan","Saboga","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0025","Jerri","Saboga","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0107","Rupert","Saboga","Original"
"US","US08","Survivor: All-Stars",8,4,12,"US0009","Jenna L.","Saboga","Original"
"US","US08","Survivor: All-Stars",8,5,15,"US0013","Sue","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0024","Alicia","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0045","Tom","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0107","Rupert","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0009","Jenna L.","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0055","Boston Rob","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0027","Amber","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0016","Richard","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0031","Colby","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0048","Ethan","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0025","Jerri","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0046","Lex","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0062","Kathy","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,5,15,"US0071","Shii Ann","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0013","Sue","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0024","Alicia","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0045","Tom","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0107","Rupert","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0009","Jenna L.","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0055","Boston Rob","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0027","Amber","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0031","Colby","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0048","Ethan","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0025","Jerri","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0046","Lex","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0062","Kathy","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,6,17,"US0071","Shii Ann","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0024","Alicia","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0045","Tom","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0107","Rupert","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0009","Jenna L.","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0055","Boston Rob","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0027","Amber","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0031","Colby","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0048","Ethan","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0025","Jerri","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0046","Lex","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0062","Kathy","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,7,19,"US0071","Shii Ann","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0024","Alicia","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0045","Tom","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0107","Rupert","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0009","Jenna L.","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0055","Boston Rob","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0027","Amber","Chapera","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0048","Ethan","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0025","Jerri","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0046","Lex","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0062","Kathy","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,8,21,"US0071","Shii Ann","Mogo Mogo","Swapped"
"US","US08","Survivor: All-Stars",8,10,24,"US0025","Jerri","Chapera","Swapped_2"
"US","US08","Survivor: All-Stars",8,10,24,"US0046","Lex","Chapera","Swapped_2"
"US","US08","Survivor: All-Stars",8,10,24,"US0062","Kathy","Chapera","Swapped_2"
"US","US08","Survivor: All-Stars",8,10,24,"US0071","Shii Ann","Chapera","Swapped_2"
"US","US08","Survivor: All-Stars",8,10,24,"US0027","Amber","Chapera","Swapped_2"
"US","US08","Survivor: All-Stars",8,10,24,"US0024","Alicia","Mogo Mogo","Swapped_2"
"US","US08","Survivor: All-Stars",8,10,24,"US0045","Tom","Mogo Mogo","Swapped_2"
"US","US08","Survivor: All-Stars",8,10,24,"US0107","Rupert","Mogo Mogo","Swapped_2"
"US","US08","Survivor: All-Stars",8,10,24,"US0009","Jenna L.","Mogo Mogo","Swapped_2"
"US","US08","Survivor: All-Stars",8,10,24,"US0055","Boston Rob","Mogo Mogo","Swapped_2"
"US","US08","Survivor: All-Stars",8,11,27,"US0046","Lex","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,11,27,"US0062","Kathy","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,11,27,"US0024","Alicia","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,11,27,"US0071","Shii Ann","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,11,27,"US0045","Tom","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,11,27,"US0107","Rupert","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,11,27,"US0009","Jenna L.","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,11,27,"US0055","Boston Rob","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,11,27,"US0027","Amber","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,12,28,"US0062","Kathy","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,12,28,"US0024","Alicia","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,12,28,"US0071","Shii Ann","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,12,28,"US0045","Tom","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,12,28,"US0107","Rupert","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,12,28,"US0009","Jenna L.","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,12,28,"US0055","Boston Rob","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,12,28,"US0027","Amber","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,13,30,"US0024","Alicia","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,13,30,"US0071","Shii Ann","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,13,30,"US0045","Tom","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,13,30,"US0107","Rupert","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,13,30,"US0009","Jenna L.","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,13,30,"US0055","Boston Rob","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,13,30,"US0027","Amber","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,14,33,"US0071","Shii Ann","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,14,33,"US0045","Tom","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,14,33,"US0107","Rupert","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,14,33,"US0009","Jenna L.","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,14,33,"US0055","Boston Rob","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,14,33,"US0027","Amber","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,15,36,"US0045","Tom","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,15,36,"US0107","Rupert","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,15,36,"US0009","Jenna L.","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,15,36,"US0055","Boston Rob","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,15,36,"US0027","Amber","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,16,37,"US0107","Rupert","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,16,37,"US0009","Jenna L.","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,16,37,"US0055","Boston Rob","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,16,37,"US0027","Amber","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,16,38,"US0009","Jenna L.","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,16,38,"US0055","Boston Rob","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,16,38,"US0027","Amber","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,17,39,"US0055","Boston Rob","Chaboga Mogo","Merged"
"US","US08","Survivor: All-Stars",8,17,39,"US0027","Amber","Chaboga Mogo","Merged"
"US","US09","Survivor: Vanuatu",9,1,3,"US0113","Brook","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0115","John P.","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0117","Brady","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0118","Travis","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0120","John K.","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0121","Rory","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0122","Lea","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0123","Chad","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0130","Chris","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0114","Dolly","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0116","Mia","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0119","Lisa","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0124","Leann","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0125","Ami","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0126","Julie","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0127","Eliza","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0128","Scout","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,1,3,"US0129","Twila","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0115","John P.","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0117","Brady","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0118","Travis","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0120","John K.","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0121","Rory","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0122","Lea","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0123","Chad","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0130","Chris","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0114","Dolly","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0116","Mia","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0119","Lisa","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0124","Leann","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0125","Ami","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0126","Julie","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0127","Eliza","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0128","Scout","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,2,6,"US0129","Twila","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0115","John P.","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0117","Brady","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0118","Travis","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0120","John K.","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0121","Rory","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0122","Lea","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0123","Chad","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0130","Chris","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0116","Mia","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0119","Lisa","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0124","Leann","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0125","Ami","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0126","Julie","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0127","Eliza","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0128","Scout","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,3,7,"US0129","Twila","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0117","Brady","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0118","Travis","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0120","John K.","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0121","Rory","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0122","Lea","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0123","Chad","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0130","Chris","Lopevi","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0119","Lisa","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0124","Leann","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0125","Ami","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0126","Julie","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0127","Eliza","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0128","Scout","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,4,10,"US0129","Twila","Yasur","Original"
"US","US09","Survivor: Vanuatu",9,5,12,"US0120","John K.","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0122","Lea","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0123","Chad","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0126","Julie","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0129","Twila","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0130","Chris","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0118","Travis","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0119","Lisa","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0121","Rory","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0124","Leann","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0125","Ami","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0127","Eliza","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,5,12,"US0128","Scout","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0120","John K.","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0122","Lea","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0123","Chad","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0126","Julie","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0129","Twila","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0130","Chris","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0119","Lisa","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0121","Rory","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0124","Leann","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0125","Ami","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0127","Eliza","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,6,15,"US0128","Scout","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0120","John K.","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0122","Lea","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0123","Chad","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0126","Julie","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0129","Twila","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0130","Chris","Lopevi","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0121","Rory","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0124","Leann","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0125","Ami","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0127","Eliza","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,7,18,"US0128","Scout","Yasur","Swapped"
"US","US09","Survivor: Vanuatu",9,8,21,"US0121","Rory","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,8,21,"US0122","Lea","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,8,21,"US0123","Chad","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,8,21,"US0124","Leann","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,8,21,"US0125","Ami","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,8,21,"US0126","Julie","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,8,21,"US0127","Eliza","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,8,21,"US0128","Scout","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,8,21,"US0129","Twila","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,8,21,"US0130","Chris","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,9,24,"US0122","Lea","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,9,24,"US0123","Chad","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,9,24,"US0124","Leann","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,9,24,"US0125","Ami","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,9,24,"US0126","Julie","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,9,24,"US0127","Eliza","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,9,24,"US0128","Scout","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,9,24,"US0129","Twila","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,9,24,"US0130","Chris","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,10,27,"US0123","Chad","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,10,27,"US0124","Leann","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,10,27,"US0125","Ami","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,10,27,"US0126","Julie","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,10,27,"US0127","Eliza","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,10,27,"US0128","Scout","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,10,27,"US0129","Twila","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,10,27,"US0130","Chris","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,11,30,"US0124","Leann","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,11,30,"US0125","Ami","Alinta","Merged"
"US","US09","Survivor: Vanuatu",9,11,30,"US0126","Julie","Alinta","Merged"
