"version","version_season","season_name","season","episode","day","order","episode_title","challenge_name","challenge_type","outcome_type","challenge_id","winners"
"US","US36","Survivor: Ghost Island","36","13","38","16","It is Game Time Kids","Stacked Up","Immunity","Individual","CH0950","list(winner_id = ""US0535"", winner = ""Domenick"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","1","3","0","Appearances are Deceiving","A Numbers Game","Reward and Immunity","Tribal","CH0132","list(winner_id = c(""US0539"", ""US0541"", ""US0542"", ""US0545"", ""US0546"", ""US0547"", ""US0552"", ""US0553"", ""US0554"", ""US0555""), winner = c(""Jeremy"", ""Natalia"", ""Natalie"", ""John"", ""Dan"", ""Alec"", ""Alison"", ""Kara"", ""Angelina"", ""Mike""), winning_tribe = c(""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","1","3","0","Appearances are Deceiving","Open","Reward","Tribal","CH0986","list(winner_id = c(""US0537"", ""US0538"", ""US0540"", ""US0543"", ""US0544"", ""US0548"", ""US0549"", ""US0550"", ""US0551"", ""US0556""), winner = c(""Pat"", ""Jessica"", ""Bi"", ""Lyrsa"", ""Elizabeth"", ""Carl"", ""Gabby"", ""Christian"", ""Davie"", ""Nick""), winning_tribe = c(""David"", ""David"", ""David"", ""David"", ""David"", ""David"", ""David"", ""David"", ""David"", ""David""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","2","6","1","The Chicken Has Flown the Coop","A Bit Tipsy","Reward and Immunity","Tribal","CH0062","list(winner_id = c(""US0539"", ""US0541"", ""US0542"", ""US0545"", ""US0546"", ""US0547"", ""US0552"", ""US0553"", ""US0554"", ""US0555""), winner = c(""Jeremy"", ""Natalia"", ""Natalie"", ""John"", ""Dan"", ""Alec"", ""Alison"", ""Kara"", ""Angelina"", ""Mike""), winning_tribe = c(""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath"", ""Goliath""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","3","9","2","I Am Goliath Strong","Around the Bend","Reward and Immunity","Tribal","CH0482","list(winner_id = c(""US0540"", ""US0543"", ""US0544"", ""US0548"", ""US0549"", ""US0550"", ""US0551"", ""US0556""), winner = c(""Bi"", ""Lyrsa"", ""Elizabeth"", ""Carl"", ""Gabby"", ""Christian"", ""Davie"", ""Nick""), winning_tribe = c(""David"", ""David"", ""David"", ""David"", ""David"", ""David"", ""David"", ""David""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","4","11","3","Time to Bring About the Charmpocalypse","Roll With It","Reward and Immunity","Tribal","CH0697","list(winner_id = c(""US0545"", ""US0546"", ""US0549"", ""US0552""), winner = c(""John"", ""Dan"", ""Gabby"", ""Alison""), winning_tribe = c(""Tiva"", ""Tiva"", ""Tiva"", ""Tiva""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","4","11","3","Time to Bring About the Charmpocalypse","Roll With It","Reward","Tribal","CH0697","list(winner_id = ""US0550"", winner = ""Christian"", winning_tribe = ""Tiva"", outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","5","15","5","Jackets and Eggs","House of the Holey","Immunity","Tribal","CH0917","list(winner_id = c(""US0544"", ""US0547"", ""US0548"", ""US0551"", ""US0553"", ""US0545"", ""US0546"", ""US0549"", ""US0550"", ""US0552""), winner = c(""Elizabeth"", ""Alec"", ""Carl"", ""Davie"", ""Kara"", ""John"", ""Dan"", ""Gabby"", ""Christian"", ""Alison""), winning_tribe = c(""Vuku"", ""Vuku"", ""Vuku"", ""Vuku"", ""Vuku"", ""Tiva"", ""Tiva"", ""Tiva"", ""Tiva"", ""Tiva""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","5","15","5","Jackets and Eggs","Losing Face","Reward","Tribal","CH0765","list(winner_id = c(""US0544"", ""US0547"", ""US0548"", ""US0551"", ""US0553"", ""US0542"", ""US0543"", ""US0554"", ""US0555"", ""US0556""), winner = c(""Elizabeth"", ""Alec"", ""Carl"", ""Davie"", ""Kara"", ""Natalie"", ""Lyrsa"", ""Angelina"", ""Mike"", ""Nick""), winning_tribe = c(""Vuku"", ""Vuku"", ""Vuku"", ""Vuku"", ""Vuku"", ""Jabeni"", ""Jabeni"", ""Jabeni"", ""Jabeni"", ""Jabeni""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","6","17","6","Aren’t Brochachos Just Adorable?","Dear Liza","Immunity","Tribal","CH0787","list(winner_id = c(""US0545"", ""US0546"", ""US0549"", ""US0550"", ""US0552"", ""US0544"", ""US0547"", ""US0548"", ""US0551"", ""US0553""), winner = c(""John"", ""Dan"", ""Gabby"", ""Christian"", ""Alison"", ""Elizabeth"", ""Alec"", ""Carl"", ""Davie"", ""Kara""), winning_tribe = c(""Tiva"", ""Tiva"", ""Tiva"", ""Tiva"", ""Tiva"", ""Vuku"", ""Vuku"", ""Vuku"", ""Vuku"", ""Vuku""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","6","17","6","Aren’t Brochachos Just Adorable?","Carry On","Reward","Tribal","CH0990","list(winner_id = c(""US0545"", ""US0546"", ""US0549"", ""US0550"", ""US0552"", ""US0543"", ""US0554"", ""US0555"", ""US0556""), winner = c(""John"", ""Dan"", ""Gabby"", ""Christian"", ""Alison"", ""Lyrsa"", ""Angelina"", ""Mike"", ""Nick""), winning_tribe = c(""Tiva"", ""Tiva"", ""Tiva"", ""Tiva"", ""Tiva"", ""Jabeni"", ""Jabeni"", ""Jabeni"", ""Jabeni""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","7","20","7","There's Gonna Be Tears Shed","Ring Leader","Immunity","Individual","CH0991","list(winner_id = ""US0552"", winner = ""Alison"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","8","22","8","You Get What You Give","Can't Buoy Me Love","Immunity","Individual","CH0970","list(winner_id = ""US0546"", winner = ""Dan"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","8","22","8","You Get What You Give","When It Rains, It Pours","Reward","Team","CC0736","list(winner_id = c(""US0547"", ""US0552"", ""US0550"", ""US0549"", ""US0545"", ""US0556""), winner = c(""Alec"", ""Alison"", ""Christian"", ""Gabby"", ""John"", ""Nick""), winning_tribe = c(NA, NA, NA, NA, NA, NA), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","9","25","9","Breadth-First Search","Paddle Out","Immunity","Individual","CH0821","list(winner_id = ""US0547"", winner = ""Alec"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","9","25","9","Breadth-First Search","Snake in the Grass","Reward","Team","CH0440","list(winner_id = c(""US0547"", ""US0546"", ""US0551"", ""US0553"", ""US0555""), winner = c(""Alec"", ""Dan"", ""Davie"", ""Kara"", ""Mike""), winning_tribe = c(NA, NA, NA, NA, NA), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","10","28","10","Tribal Lines Are Blurred","Uncomfortably Numb","Immunity","Individual","CH0907","list(winner_id = ""US0550"", winner = ""Christian"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","10","28","10","Tribal Lines Are Blurred","Back in Slack","Reward","Team","CH0978","list(winner_id = c(""US0547"", ""US0552"", ""US0550"", ""US0549"", ""US0555""), winner = c(""Alec"", ""Alison"", ""Christian"", ""Gabby"", ""Mike""), winning_tribe = c(NA, NA, NA, NA, NA), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","10","30","11","Tribal Lines Are Blurred","Jungle Love","Immunity","Individual","CH0937","list(winner_id = ""US0551"", winner = ""Davie"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","10","30","11","Tribal Lines Are Blurred","Hear About it Ladder","Reward","Team","CH0977","list(winner_id = c(""US0548"", ""US0551"", ""US0553"", ""US0555""), winner = c(""Carl"", ""Davie"", ""Kara"", ""Mike""), winning_tribe = c(NA, NA, NA, NA), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","11","32","12","So Smart They're Dumb","A Hand Out","Immunity","Individual","CH0994","list(winner_id = ""US0553"", winner = ""Kara"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","11","32","12","So Smart They're Dumb","Matt Finish","Reward","Team","CH0958","list(winner_id = c(""US0554"", ""US0556"", ""US0551"", ""US0555""), winner = c(""Angelina"", ""Nick"", ""Davie"", ""Mike""), winning_tribe = c(NA, NA, NA, NA), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US37","Survivor: David vs. Goliath","37","12","35","13","Are You Feeling Lucky?","Roller Ball","Immunity","Individual","CH0741","list(winner_id = ""US0555"", winner = ""Mike"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","12","35","13","Are You Feeling Lucky?","Pole Dancing","Reward","Individual","CH0491","list(winner_id = c(""US0551"", ""US0553"", ""US0556""), winner = c(""Davie"", ""Kara"", ""Nick""), winning_tribe = c(NA, NA, NA), outcome_status = c(""Winner"", ""Chosen to participate"", ""Chosen to participate""))"
"US","US37","Survivor: David vs. Goliath","37","13","36","14","With Great Power Comes Great Responsibility","Step on Up","Reward and Immunity","Individual","CH0066","list(winner_id = ""US0556"", winner = ""Nick"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","13","36","14","With Great Power Comes Great Responsibility","Step on Up","Reward","Individual","CH0066","list(winner_id = c(""US0554"", ""US0555""), winner = c(""Angelina"", ""Mike""), winning_tribe = c(NA, NA), outcome_status = c(""Chosen to participate"", ""Chosen to participate""))"
"US","US37","Survivor: David vs. Goliath","37","13","37","15","With Great Power Comes Great Responsibility","Vertigo","Immunity","Individual","CH0667","list(winner_id = ""US0556"", winner = ""Nick"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US37","Survivor: David vs. Goliath","37","13","38","16","With Great Power Comes Great Responsibility","Simmotion","Immunity","Individual","CH0068","list(winner_id = ""US0556"", winner = ""Nick"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US38","Survivor: Edge of Extinction","38","1","3","0","It Smells Like Success","Crate Escape","Reward and Immunity","Tribal","CH0755","list(winner_id = c(""US0477"", ""US0451"", ""US0562"", ""US0563"", ""US0565"", ""US0566"", ""US0567"", ""US0569"", ""US0570""), winner = c(""Aubry"", ""Joe"", ""Eric"", ""Julia"", ""Ron"", ""Aurora"", ""Victoria"", ""Julie"", ""Gavin""), winning_tribe = c(""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","2","6","1","One of Us is Going to Win the War","Cell Block Sea","Reward and Immunity","Tribal","CH0836","list(winner_id = c(""US0477"", ""US0451"", ""US0562"", ""US0563"", ""US0565"", ""US0566"", ""US0567"", ""US0569"", ""US0570""), winner = c(""Aubry"", ""Joe"", ""Eric"", ""Julia"", ""Ron"", ""Aurora"", ""Victoria"", ""Julie"", ""Gavin""), winning_tribe = c(""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","3","8","2","Betrayals Are Going to Get Exposed","Beyond the Wheel","Immunity","Tribal","CH0995","list(winner_id = c(""US0477"", ""US0451"", ""US0562"", ""US0563"", ""US0565"", ""US0566"", ""US0567"", ""US0569"", ""US0570""), winner = c(""Aubry"", ""Joe"", ""Eric"", ""Julia"", ""Ron"", ""Aurora"", ""Victoria"", ""Julie"", ""Gavin""), winning_tribe = c(""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","3","8","2","Betrayals Are Going to Get Exposed","Losing Face","Reward","Tribal","CH0765","list(winner_id = c(""US0559"", ""US0560"", ""US0561"", ""US0495"", ""US0429"", ""US0564"", ""US0568""), winner = c(""Chris"", ""Rick"", ""Wendy"", ""David"", ""Kelley"", ""Wardog"", ""Lauren""), winning_tribe = c(""Manu"", ""Manu"", ""Manu"", ""Manu"", ""Manu"", ""Manu"", ""Manu""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","4","11","3","I Need a Dance Partner","Yank Your Hank","Immunity","Tribal","CH0675","list(winner_id = c(""US0451"", ""US0563"", ""US0565"", ""US0566"", ""US0569"", ""US0477"", ""US0561"", ""US0562"", ""US0567"", ""US0570""), winner = c(""Joe"", ""Julia"", ""Ron"", ""Aurora"", ""Julie"", ""Aubry"", ""Wendy"", ""Eric"", ""Victoria"", ""Gavin""), winning_tribe = c(""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Manu"", ""Manu"", ""Manu"", ""Manu"", ""Manu""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","5","12","4","It's Like the Worst Cocktail Party Ever","A Bit Dinghy","Immunity","Tribal","CH0997","list(winner_id = c(""US0451"", ""US0563"", ""US0565"", ""US0566"", ""US0569"", ""US0495"", ""US0429"", ""US0564"", ""US0568"", ""US0560""), winner = c(""Joe"", ""Julia"", ""Ron"", ""Aurora"", ""Julie"", ""David"", ""Kelley"", ""Wardog"", ""Lauren"", ""Rick""), winning_tribe = c(""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Lesu"", ""Lesu"", ""Lesu"", ""Lesu"", ""Lesu""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","5","13","4","It's Like the Worst Cocktail Party Ever","Ladder Tree Golf","Reward","Tribal","CH0803","list(winner_id = c(""US0451"", ""US0563"", ""US0565"", ""US0566"", ""US0569"", ""US0477"", ""US0561"", ""US0562"", ""US0567"", ""US0570""), winner = c(""Joe"", ""Julia"", ""Ron"", ""Aurora"", ""Julie"", ""Aubry"", ""Wendy"", ""Eric"", ""Victoria"", ""Gavin""), winning_tribe = c(""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Manu"", ""Manu"", ""Manu"", ""Manu"", ""Manu""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","5","14","5","It's Like the Worst Cocktail Party Ever","Rod Screw-It","Reward","Tribal","CH0987","list(winner_id = c(""US0477"", ""US0561"", ""US0562"", ""US0567"", ""US0570"", ""US0451"", ""US0563"", ""US0565"", ""US0566"", ""US0569""), winner = c(""Aubry"", ""Wendy"", ""Eric"", ""Victoria"", ""Gavin"", ""Joe"", ""Julia"", ""Ron"", ""Aurora"", ""Julie""), winning_tribe = c(""Manu"", ""Manu"", ""Manu"", ""Manu"", ""Manu"", ""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","5","16","4","It's Like the Worst Cocktail Party Ever","In Through the Out Door","Immunity","Tribal","CH0998","list(winner_id = c(""US0451"", ""US0563"", ""US0565"", ""US0566"", ""US0569""), winner = c(""Joe"", ""Julia"", ""Ron"", ""Aurora"", ""Julie""), winning_tribe = c(""Kama"", ""Kama"", ""Kama"", ""Kama"", ""Kama""), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","6","19","6","There's Always a Twist","Over-Extended","Immunity","Individual","CH0757","list(winner_id = ""US0569"", winner = ""Julie"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US38","Survivor: Edge of Extinction","38","6","19","6","There's Always a Twist","House of the Holey","Duel","Individual","CH0917","list(winner_id = ""US0560"", winner = ""Rick"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US38","Survivor: Edge of Extinction","38","7","22","7","I'm the Puppet Master","Keep on Your Toes","Immunity","Individual","CH0410","list(winner_id = ""US0566"", winner = ""Aurora"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US38","Survivor: Edge of Extinction","38","7","22","7","I'm the Puppet Master","Planks a Lot","Reward","Team","CH1000","list(winner_id = c(""US0566"", ""US0562"", ""US0563"", ""US0560"", ""US0564"", ""US0567""), winner = c(""Aurora"", ""Eric"", ""Julia"", ""Rick"", ""Wardog"", ""Victoria""), winning_tribe = c(NA, NA, NA, NA, NA, NA), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","8","23","8","Y'all Making Me Crazy","Bow Diddley","Immunity","Individual","CH0268","list(winner_id = ""US0570"", winner = ""Gavin"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US38","Survivor: Edge of Extinction","38","9","25","9","Blood of a Blindside","Squatty Probst","Immunity","Individual","CH0826","list(winner_id = ""US0566"", winner = ""Aurora"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US38","Survivor: Edge of Extinction","38","9","27","10","Blood of a Blindside","Paddle Out","Immunity","Individual","CH0821","list(winner_id = ""US0560"", winner = ""Rick"", winning_tribe = NA, outcome_status = ""Winner"")"
"US","US38","Survivor: Edge of Extinction","38","9","27","10","Blood of a Blindside","Faulty Towers","Reward","Team","CH1012","list(winner_id = c(""US0570"", ""US0429"", ""US0568"", ""US0569""), winner = c(""Gavin"", ""Kelley"", ""Lauren"", ""Julie""), winning_tribe = c(NA, NA, NA, NA), outcome_status = c(""Winner"", ""Winner"", ""Winner"", ""Winner""))"
"US","US38","Survivor: Edge of Extinction","38","10","29","11","Fasten Your Seatbelts","Star Man","Immunity","Individual","CH1001","list(winner_id = ""US0560"", winner = ""Rick"", winning_tribe = NA, outcome_status = ""Winner"")"
