"version","version_season","season_name","season","episode","castaway","castaway_id","confessional_count"
"US","US04","Survivor: Marquesas",4,3,"Gabriel","US0053",3
"US","US04","Survivor: Marquesas",4,3,"Gina","US0054",3
"US","US04","Survivor: Marquesas",4,3,"Hunter","US0051",6
"US","US04","Survivor: Marquesas",4,3,"John","US0056",5
"US","US04","Survivor: Marquesas",4,3,"Kathy","US0062",4
"US","US04","Survivor: Marquesas",4,3,"Neleh","US0063",3
"US","US04","Survivor: Marquesas",4,3,"Paschal","US0061",2
"US","US04","Survivor: Marquesas",4,3,"Robert","US0059",3
"US","US04","Survivor: Marquesas",4,3,"Sarah","US0052",0
"US","US04","Survivor: Marquesas",4,3,"Sean","US0060",2
"US","US04","Survivor: Marquesas",4,3,"Tammy","US0058",4
"US","US04","Survivor: Marquesas",4,3,"Vecepia","US0064",4
"US","US04","Survivor: Marquesas",4,3,"Zoe","US0057",1
"US","US04","Survivor: Marquesas",4,4,"Boston Rob","US0055",3
"US","US04","Survivor: Marquesas",4,4,"Gabriel","US0053",1
"US","US04","Survivor: Marquesas",4,4,"Gina","US0054",11
"US","US04","Survivor: Marquesas",4,4,"John","US0056",0
"US","US04","Survivor: Marquesas",4,4,"Kathy","US0062",8
"US","US04","Survivor: Marquesas",4,4,"Neleh","US0063",2
"US","US04","Survivor: Marquesas",4,4,"Paschal","US0061",4
"US","US04","Survivor: Marquesas",4,4,"Robert","US0059",0
"US","US04","Survivor: Marquesas",4,4,"Sarah","US0052",3
"US","US04","Survivor: Marquesas",4,4,"Sean","US0060",2
"US","US04","Survivor: Marquesas",4,4,"Tammy","US0058",3
"US","US04","Survivor: Marquesas",4,4,"Vecepia","US0064",3
"US","US04","Survivor: Marquesas",4,4,"Zoe","US0057",0
"US","US04","Survivor: Marquesas",4,5,"Boston Rob","US0055",2
"US","US04","Survivor: Marquesas",4,5,"Gabriel","US0053",3
"US","US04","Survivor: Marquesas",4,5,"Gina","US0054",7
"US","US04","Survivor: Marquesas",4,5,"John","US0056",7
"US","US04","Survivor: Marquesas",4,5,"Kathy","US0062",4
"US","US04","Survivor: Marquesas",4,5,"Neleh","US0063",3
"US","US04","Survivor: Marquesas",4,5,"Paschal","US0061",1
"US","US04","Survivor: Marquesas",4,5,"Robert","US0059",4
"US","US04","Survivor: Marquesas",4,5,"Sean","US0060",4
"US","US04","Survivor: Marquesas",4,5,"Tammy","US0058",1
"US","US04","Survivor: Marquesas",4,5,"Vecepia","US0064",1
"US","US04","Survivor: Marquesas",4,5,"Zoe","US0057",0
"US","US04","Survivor: Marquesas",4,6,"Boston Rob","US0055",7
"US","US04","Survivor: Marquesas",4,6,"Gina","US0054",6
"US","US04","Survivor: Marquesas",4,6,"John","US0056",6
"US","US04","Survivor: Marquesas",4,6,"Kathy","US0062",7
"US","US04","Survivor: Marquesas",4,6,"Neleh","US0063",2
"US","US04","Survivor: Marquesas",4,6,"Paschal","US0061",2
"US","US04","Survivor: Marquesas",4,6,"Robert","US0059",2
"US","US04","Survivor: Marquesas",4,6,"Sean","US0060",2
"US","US04","Survivor: Marquesas",4,6,"Tammy","US0058",2
"US","US04","Survivor: Marquesas",4,6,"Vecepia","US0064",0
"US","US04","Survivor: Marquesas",4,6,"Zoe","US0057",0
"US","US04","Survivor: Marquesas",4,7,"Boston Rob","US0055",8
"US","US04","Survivor: Marquesas",4,7,"John","US0056",0
"US","US04","Survivor: Marquesas",4,7,"Kathy","US0062",13
"US","US04","Survivor: Marquesas",4,7,"Neleh","US0063",0
"US","US04","Survivor: Marquesas",4,7,"Paschal","US0061",1
"US","US04","Survivor: Marquesas",4,7,"Robert","US0059",1
"US","US04","Survivor: Marquesas",4,7,"Sean","US0060",1
"US","US04","Survivor: Marquesas",4,7,"Tammy","US0058",1
"US","US04","Survivor: Marquesas",4,7,"Vecepia","US0064",0
"US","US04","Survivor: Marquesas",4,7,"Zoe","US0057",0
"US","US04","Survivor: Marquesas",4,8,"John","US0056",4
"US","US04","Survivor: Marquesas",4,8,"Kathy","US0062",15
"US","US04","Survivor: Marquesas",4,8,"Neleh","US0063",2
"US","US04","Survivor: Marquesas",4,8,"Paschal","US0061",6
"US","US04","Survivor: Marquesas",4,8,"Robert","US0059",2
"US","US04","Survivor: Marquesas",4,8,"Sean","US0060",7
"US","US04","Survivor: Marquesas",4,8,"Tammy","US0058",1
"US","US04","Survivor: Marquesas",4,8,"Vecepia","US0064",2
"US","US04","Survivor: Marquesas",4,8,"Zoe","US0057",1
"US","US04","Survivor: Marquesas",4,10,"Kathy","US0062",0
"US","US04","Survivor: Marquesas",4,10,"Neleh","US0063",4
"US","US04","Survivor: Marquesas",4,10,"Paschal","US0061",8
"US","US04","Survivor: Marquesas",4,10,"Robert","US0059",4
"US","US04","Survivor: Marquesas",4,10,"Sean","US0060",13
"US","US04","Survivor: Marquesas",4,10,"Tammy","US0058",9
"US","US04","Survivor: Marquesas",4,10,"Vecepia","US0064",1
"US","US04","Survivor: Marquesas",4,10,"Zoe","US0057",3
"US","US04","Survivor: Marquesas",4,11,"Kathy","US0062",6
"US","US04","Survivor: Marquesas",4,11,"Neleh","US0063",6
"US","US04","Survivor: Marquesas",4,11,"Paschal","US0061",7
"US","US04","Survivor: Marquesas",4,11,"Robert","US0059",4
"US","US04","Survivor: Marquesas",4,11,"Sean","US0060",9
"US","US04","Survivor: Marquesas",4,11,"Tammy","US0058",5
"US","US04","Survivor: Marquesas",4,11,"Vecepia","US0064",1
"US","US04","Survivor: Marquesas",4,12,"Kathy","US0062",7
"US","US04","Survivor: Marquesas",4,12,"Neleh","US0063",1
"US","US04","Survivor: Marquesas",4,12,"Paschal","US0061",3
"US","US04","Survivor: Marquesas",4,12,"Robert","US0059",4
"US","US04","Survivor: Marquesas",4,12,"Sean","US0060",1
"US","US04","Survivor: Marquesas",4,12,"Vecepia","US0064",2
"US","US04","Survivor: Marquesas",4,13,"Kathy","US0062",7
"US","US04","Survivor: Marquesas",4,13,"Neleh","US0063",3
"US","US04","Survivor: Marquesas",4,13,"Paschal","US0061",5
"US","US04","Survivor: Marquesas",4,13,"Sean","US0060",6
"US","US04","Survivor: Marquesas",4,13,"Vecepia","US0064",3
"US","US04","Survivor: Marquesas",4,14,"Kathy","US0062",6
"US","US04","Survivor: Marquesas",4,14,"Neleh","US0063",8
"US","US04","Survivor: Marquesas",4,14,"Paschal","US0061",4
"US","US04","Survivor: Marquesas",4,14,"Vecepia","US0064",13
"US","US05","Survivor: Thailand",5,1,"Brian","US0080",1
"US","US05","Survivor: Thailand",5,1,"Clay","US0079",1
"US","US05","Survivor: Thailand",5,1,"Erin","US0072",1
"US","US05","Survivor: Thailand",5,1,"Ghandia","US0068",10
"US","US05","Survivor: Thailand",5,1,"Helen","US0077",5
"US","US05","Survivor: Thailand",5,1,"Jake","US0075",5
"US","US05","Survivor: Thailand",5,1,"Jan","US0078",3
"US","US05","Survivor: Thailand",5,1,"Jed","US0067",2
"US","US05","Survivor: Thailand",5,1,"John","US0065",8
"US","US05","Survivor: Thailand",5,1,"Ken","US0073",1
"US","US05","Survivor: Thailand",5,1,"Penny","US0074",3
"US","US05","Survivor: Thailand",5,1,"Robb","US0070",6
"US","US05","Survivor: Thailand",5,1,"Shii Ann","US0071",3
"US","US05","Survivor: Thailand",5,1,"Stephanie","US0069",1
"US","US05","Survivor: Thailand",5,1,"Tanya","US0066",3
"US","US05","Survivor: Thailand",5,1,"Ted","US0076",3
"US","US05","Survivor: Thailand",5,2,"Brian","US0080",2
"US","US05","Survivor: Thailand",5,2,"Clay","US0079",7
"US","US05","Survivor: Thailand",5,2,"Erin","US0072",2
"US","US05","Survivor: Thailand",5,2,"Ghandia","US0068",2
"US","US05","Survivor: Thailand",5,2,"Helen","US0077",11
"US","US05","Survivor: Thailand",5,2,"Jake","US0075",4
"US","US05","Survivor: Thailand",5,2,"Jan","US0078",1
"US","US05","Survivor: Thailand",5,2,"Jed","US0067",4
"US","US05","Survivor: Thailand",5,2,"Ken","US0073",2
"US","US05","Survivor: Thailand",5,2,"Penny","US0074",0
"US","US05","Survivor: Thailand",5,2,"Robb","US0070",1
"US","US05","Survivor: Thailand",5,2,"Shii Ann","US0071",5
"US","US05","Survivor: Thailand",5,2,"Stephanie","US0069",2
"US","US05","Survivor: Thailand",5,2,"Tanya","US0066",1
"US","US05","Survivor: Thailand",5,2,"Ted","US0076",0
"US","US05","Survivor: Thailand",5,3,"Brian","US0080",5
"US","US05","Survivor: Thailand",5,3,"Clay","US0079",3
"US","US05","Survivor: Thailand",5,3,"Erin","US0072",2
"US","US05","Survivor: Thailand",5,3,"Ghandia","US0068",6
"US","US05","Survivor: Thailand",5,3,"Helen","US0077",3
"US","US05","Survivor: Thailand",5,3,"Jake","US0075",1
"US","US05","Survivor: Thailand",5,3,"Jan","US0078",0
"US","US05","Survivor: Thailand",5,3,"Jed","US0067",1
"US","US05","Survivor: Thailand",5,3,"Ken","US0073",1
"US","US05","Survivor: Thailand",5,3,"Penny","US0074",1
"US","US05","Survivor: Thailand",5,3,"Robb","US0070",6
"US","US05","Survivor: Thailand",5,3,"Shii Ann","US0071",4
"US","US05","Survivor: Thailand",5,3,"Stephanie","US0069",0
"US","US05","Survivor: Thailand",5,3,"Ted","US0076",5
"US","US05","Survivor: Thailand",5,4,"Brian","US0080",1
"US","US05","Survivor: Thailand",5,4,"Clay","US0079",4
"US","US05","Survivor: Thailand",5,4,"Erin","US0072",1
"US","US05","Survivor: Thailand",5,4,"Ghandia","US0068",4
"US","US05","Survivor: Thailand",5,4,"Helen","US0077",5
"US","US05","Survivor: Thailand",5,4,"Jake","US0075",0
"US","US05","Survivor: Thailand",5,4,"Jan","US0078",3
"US","US05","Survivor: Thailand",5,4,"Ken","US0073",1
"US","US05","Survivor: Thailand",5,4,"Penny","US0074",1
"US","US05","Survivor: Thailand",5,4,"Robb","US0070",4
"US","US05","Survivor: Thailand",5,4,"Shii Ann","US0071",3
"US","US05","Survivor: Thailand",5,4,"Stephanie","US0069",3
"US","US05","Survivor: Thailand",5,4,"Ted","US0076",1
"US","US05","Survivor: Thailand",5,5,"Brian","US0080",4
"US","US05","Survivor: Thailand",5,5,"Clay","US0079",5
"US","US05","Survivor: Thailand",5,5,"Erin","US0072",2
"US","US05","Survivor: Thailand",5,5,"Helen","US0077",4
"US","US05","Survivor: Thailand",5,5,"Jake","US0075",4
"US","US05","Survivor: Thailand",5,5,"Jan","US0078",2
"US","US05","Survivor: Thailand",5,5,"Ken","US0073",0
"US","US05","Survivor: Thailand",5,5,"Penny","US0074",4
"US","US05","Survivor: Thailand",5,5,"Robb","US0070",2
"US","US05","Survivor: Thailand",5,5,"Shii Ann","US0071",5
"US","US05","Survivor: Thailand",5,5,"Stephanie","US0069",4
"US","US05","Survivor: Thailand",5,5,"Ted","US0076",5
"US","US05","Survivor: Thailand",5,6,"Brian","US0080",3
"US","US05","Survivor: Thailand",5,6,"Clay","US0079",5
"US","US05","Survivor: Thailand",5,6,"Erin","US0072",3
"US","US05","Survivor: Thailand",5,6,"Helen","US0077",4
"US","US05","Survivor: Thailand",5,6,"Jake","US0075",3
"US","US05","Survivor: Thailand",5,6,"Jan","US0078",2
"US","US05","Survivor: Thailand",5,6,"Ken","US0073",3
"US","US05","Survivor: Thailand",5,6,"Penny","US0074",5
"US","US05","Survivor: Thailand",5,6,"Robb","US0070",8
"US","US05","Survivor: Thailand",5,6,"Shii Ann","US0071",2
"US","US05","Survivor: Thailand",5,6,"Ted","US0076",6
"US","US05","Survivor: Thailand",5,7,"Brian","US0080",5
"US","US05","Survivor: Thailand",5,7,"Clay","US0079",3
"US","US05","Survivor: Thailand",5,7,"Erin","US0072",4
"US","US05","Survivor: Thailand",5,7,"Helen","US0077",3
"US","US05","Survivor: Thailand",5,7,"Jake","US0075",0
"US","US05","Survivor: Thailand",5,7,"Jan","US0078",3
"US","US05","Survivor: Thailand",5,7,"Ken","US0073",5
"US","US05","Survivor: Thailand",5,7,"Penny","US0074",1
"US","US05","Survivor: Thailand",5,7,"Shii Ann","US0071",11
"US","US05","Survivor: Thailand",5,7,"Ted","US0076",5
"US","US05","Survivor: Thailand",5,8,"Brian","US0080",6
"US","US05","Survivor: Thailand",5,8,"Clay","US0079",4
"US","US05","Survivor: Thailand",5,8,"Erin","US0072",0
"US","US05","Survivor: Thailand",5,8,"Helen","US0077",2
"US","US05","Survivor: Thailand",5,8,"Jake","US0075",6
"US","US05","Survivor: Thailand",5,8,"Jan","US0078",3
"US","US05","Survivor: Thailand",5,8,"Ken","US0073",5
"US","US05","Survivor: Thailand",5,8,"Penny","US0074",2
"US","US05","Survivor: Thailand",5,8,"Ted","US0076",4
"US","US05","Survivor: Thailand",5,9,"Brian","US0080",4
"US","US05","Survivor: Thailand",5,9,"Clay","US0079",5
"US","US05","Survivor: Thailand",5,9,"Helen","US0077",1
"US","US05","Survivor: Thailand",5,9,"Jake","US0075",7
"US","US05","Survivor: Thailand",5,9,"Jan","US0078",3
"US","US05","Survivor: Thailand",5,9,"Ken","US0073",3
"US","US05","Survivor: Thailand",5,9,"Penny","US0074",2
"US","US05","Survivor: Thailand",5,9,"Ted","US0076",5
"US","US05","Survivor: Thailand",5,10,"Brian","US0080",8
"US","US05","Survivor: Thailand",5,10,"Clay","US0079",13
"US","US05","Survivor: Thailand",5,10,"Helen","US0077",3
"US","US05","Survivor: Thailand",5,10,"Jake","US0075",6
"US","US05","Survivor: Thailand",5,10,"Jan","US0078",1
"US","US05","Survivor: Thailand",5,10,"Penny","US0074",4
"US","US05","Survivor: Thailand",5,10,"Ted","US0076",5
"US","US05","Survivor: Thailand",5,12,"Brian","US0080",1
"US","US05","Survivor: Thailand",5,12,"Clay","US0079",1
"US","US05","Survivor: Thailand",5,12,"Helen","US0077",10
"US","US05","Survivor: Thailand",5,12,"Jake","US0075",5
"US","US05","Survivor: Thailand",5,12,"Jan","US0078",3
"US","US05","Survivor: Thailand",5,12,"Ted","US0076",2
"US","US05","Survivor: Thailand",5,13,"Brian","US0080",4
"US","US05","Survivor: Thailand",5,13,"Clay","US0079",3
"US","US05","Survivor: Thailand",5,13,"Helen","US0077",8
"US","US05","Survivor: Thailand",5,13,"Jan","US0078",3
"US","US05","Survivor: Thailand",5,13,"Ted","US0076",11
"US","US05","Survivor: Thailand",5,14,"Brian","US0080",10
"US","US05","Survivor: Thailand",5,14,"Clay","US0079",14
"US","US05","Survivor: Thailand",5,14,"Helen","US0077",4
"US","US05","Survivor: Thailand",5,14,"Jan","US0078",8
"US","US06","Survivor: The Amazon",6,1,"Alex","US0090",4
"US","US06","Survivor: The Amazon",6,1,"Butch","US0093",1
"US","US06","Survivor: The Amazon",6,1,"Christy","US0091",5
"US","US06","Survivor: The Amazon",6,1,"Daniel","US0083",2
"US","US06","Survivor: The Amazon",6,1,"Dave","US0088",4
"US","US06","Survivor: The Amazon",6,1,"Deena","US0089",6
"US","US06","Survivor: The Amazon",6,1,"Heidi","US0092",7
"US","US06","Survivor: The Amazon",6,1,"Janet","US0082",4
"US","US06","Survivor: The Amazon",6,1,"Jeanne","US0085",5
"US","US06","Survivor: The Amazon",6,1,"Jenna","US0096",9
"US","US06","Survivor: The Amazon",6,1,"JoAnna","US0084",1
"US","US06","Survivor: The Amazon",6,1,"Matthew","US0095",1
"US","US06","Survivor: The Amazon",6,1,"Rob","US0094",12
"US","US06","Survivor: The Amazon",6,1,"Roger","US0087",5
"US","US06","Survivor: The Amazon",6,1,"Ryan","US0081",4
"US","US06","Survivor: The Amazon",6,1,"Shawna","US0086",3
"US","US06","Survivor: The Amazon",6,2,"Alex","US0090",5
"US","US06","Survivor: The Amazon",6,2,"Butch","US0093",0
"US","US06","Survivor: The Amazon",6,2,"Christy","US0091",4
"US","US06","Survivor: The Amazon",6,2,"Daniel","US0083",0
"US","US06","Survivor: The Amazon",6,2,"Dave","US0088",3
"US","US06","Survivor: The Amazon",6,2,"Deena","US0089",5
"US","US06","Survivor: The Amazon",6,2,"Heidi","US0092",2
"US","US06","Survivor: The Amazon",6,2,"Janet","US0082",4
"US","US06","Survivor: The Amazon",6,2,"Jeanne","US0085",6
"US","US06","Survivor: The Amazon",6,2,"Jenna","US0096",3
"US","US06","Survivor: The Amazon",6,2,"JoAnna","US0084",2
"US","US06","Survivor: The Amazon",6,2,"Matthew","US0095",1
"US","US06","Survivor: The Amazon",6,2,"Rob","US0094",3
"US","US06","Survivor: The Amazon",6,2,"Roger","US0087",1
"US","US06","Survivor: The Amazon",6,2,"Shawna","US0086",2
"US","US06","Survivor: The Amazon",6,3,"Alex","US0090",3
"US","US06","Survivor: The Amazon",6,3,"Butch","US0093",1
"US","US06","Survivor: The Amazon",6,3,"Christy","US0091",2
"US","US06","Survivor: The Amazon",6,3,"Daniel","US0083",4
"US","US06","Survivor: The Amazon",6,3,"Dave","US0088",3
"US","US06","Survivor: The Amazon",6,3,"Deena","US0089",2
"US","US06","Survivor: The Amazon",6,3,"Heidi","US0092",3
"US","US06","Survivor: The Amazon",6,3,"Jeanne","US0085",4
"US","US06","Survivor: The Amazon",6,3,"Jenna","US0096",0
"US","US06","Survivor: The Amazon",6,3,"JoAnna","US0084",1
"US","US06","Survivor: The Amazon",6,3,"Matthew","US0095",1
"US","US06","Survivor: The Amazon",6,3,"Rob","US0094",7
"US","US06","Survivor: The Amazon",6,3,"Roger","US0087",1
"US","US06","Survivor: The Amazon",6,3,"Shawna","US0086",3
"US","US06","Survivor: The Amazon",6,4,"Alex","US0090",1
"US","US06","Survivor: The Amazon",6,4,"Butch","US0093",2
"US","US06","Survivor: The Amazon",6,4,"Christy","US0091",1
"US","US06","Survivor: The Amazon",6,4,"Dave","US0088",4
"US","US06","Survivor: The Amazon",6,4,"Deena","US0089",4
"US","US06","Survivor: The Amazon",6,4,"Heidi","US0092",5
"US","US06","Survivor: The Amazon",6,4,"Jeanne","US0085",2
"US","US06","Survivor: The Amazon",6,4,"Jenna","US0096",2
"US","US06","Survivor: The Amazon",6,4,"JoAnna","US0084",0
"US","US06","Survivor: The Amazon",6,4,"Matthew","US0095",3
"US","US06","Survivor: The Amazon",6,4,"Rob","US0094",1
"US","US06","Survivor: The Amazon",6,4,"Roger","US0087",1
"US","US06","Survivor: The Amazon",6,4,"Shawna","US0086",5
"US","US06","Survivor: The Amazon",6,5,"Alex","US0090",1
"US","US06","Survivor: The Amazon",6,5,"Butch","US0093",1
"US","US06","Survivor: The Amazon",6,5,"Christy","US0091",2
"US","US06","Survivor: The Amazon",6,5,"Dave","US0088",8
"US","US06","Survivor: The Amazon",6,5,"Deena","US0089",5
"US","US06","Survivor: The Amazon",6,5,"Heidi","US0092",4
"US","US06","Survivor: The Amazon",6,5,"Jeanne","US0085",7
"US","US06","Survivor: The Amazon",6,5,"Jenna","US0096",8
"US","US06","Survivor: The Amazon",6,5,"Matthew","US0095",1
"US","US06","Survivor: The Amazon",6,5,"Rob","US0094",4
"US","US06","Survivor: The Amazon",6,5,"Roger","US0087",2
"US","US06","Survivor: The Amazon",6,5,"Shawna","US0086",2
"US","US06","Survivor: The Amazon",6,6,"Alex","US0090",3
"US","US06","Survivor: The Amazon",6,6,"Butch","US0093",0
"US","US06","Survivor: The Amazon",6,6,"Christy","US0091",2
"US","US06","Survivor: The Amazon",6,6,"Dave","US0088",2
"US","US06","Survivor: The Amazon",6,6,"Deena","US0089",5
"US","US06","Survivor: The Amazon",6,6,"Heidi","US0092",3
"US","US06","Survivor: The Amazon",6,6,"Jenna","US0096",3
"US","US06","Survivor: The Amazon",6,6,"Matthew","US0095",4
"US","US06","Survivor: The Amazon",6,6,"Rob","US0094",8
"US","US06","Survivor: The Amazon",6,6,"Roger","US0087",0
"US","US06","Survivor: The Amazon",6,6,"Shawna","US0086",5
"US","US06","Survivor: The Amazon",6,7,"Alex","US0090",3
"US","US06","Survivor: The Amazon",6,7,"Butch","US0093",1
"US","US06","Survivor: The Amazon",6,7,"Christy","US0091",2
"US","US06","Survivor: The Amazon",6,7,"Dave","US0088",5
"US","US06","Survivor: The Amazon",6,7,"Deena","US0089",8
"US","US06","Survivor: The Amazon",6,7,"Heidi","US0092",1
"US","US06","Survivor: The Amazon",6,7,"Jenna","US0096",1
"US","US06","Survivor: The Amazon",6,7,"Matthew","US0095",1
"US","US06","Survivor: The Amazon",6,7,"Rob","US0094",12
"US","US06","Survivor: The Amazon",6,7,"Roger","US0087",4
"US","US06","Survivor: The Amazon",6,8,"Alex","US0090",2
"US","US06","Survivor: The Amazon",6,8,"Butch","US0093",1
"US","US06","Survivor: The Amazon",6,8,"Christy","US0091",2
"US","US06","Survivor: The Amazon",6,8,"Dave","US0088",4
"US","US06","Survivor: The Amazon",6,8,"Deena","US0089",1
"US","US06","Survivor: The Amazon",6,8,"Heidi","US0092",1
"US","US06","Survivor: The Amazon",6,8,"Jenna","US0096",3
"US","US06","Survivor: The Amazon",6,8,"Matthew","US0095",2
"US","US06","Survivor: The Amazon",6,8,"Rob","US0094",9
"US","US06","Survivor: The Amazon",6,9,"Alex","US0090",2
"US","US06","Survivor: The Amazon",6,9,"Butch","US0093",3
"US","US06","Survivor: The Amazon",6,9,"Christy","US0091",0
"US","US06","Survivor: The Amazon",6,9,"Deena","US0089",6
"US","US06","Survivor: The Amazon",6,9,"Heidi","US0092",3
"US","US06","Survivor: The Amazon",6,9,"Jenna","US0096",4
"US","US06","Survivor: The Amazon",6,9,"Matthew","US0095",2
"US","US06","Survivor: The Amazon",6,9,"Rob","US0094",13
"US","US06","Survivor: The Amazon",6,11,"Alex","US0090",5
"US","US06","Survivor: The Amazon",6,11,"Butch","US0093",1
"US","US06","Survivor: The Amazon",6,11,"Christy","US0091",5
"US","US06","Survivor: The Amazon",6,11,"Heidi","US0092",3
"US","US06","Survivor: The Amazon",6,11,"Jenna","US0096",3
